Index of Difficulty,Size (px),Distance (px)
56.72188750002533,1129,834
56.72322929999791,1128,834
56.72419500001706,1126,834
56.725180400011595,1123,834
56.726179699995555,1122,834
56.72690619999776,1119,835
56.72823950002203,1118,835
56.72929240000667,1115,835
56.729890700022224,1112,836
56.73089790000813,1111,836
56.73223969998071,1109,837
56.7331726999837,1106,837
56.734188799979165,1101,837
56.73521140002413,1099,838
56.73620139999548,1097,838
56.73727849998977,1096,838
56.73820510000223,1095,838
56.739372099982575,1092,838
56.73990019998746,1089,839
56.74121860001469,1088,839
56.742212200013455,1085,839
56.74290419998579,1082,840
56.74421590002021,1079,840
56.74523739999859,1077,840
56.74618289998034,1072,840
56.74717370001599,1069,840
56.74846799997613,1067,841
56.748930100002326,1065,841
56.74990649998654,1062,841
56.750896400015336,1060,842
56.752220100024715,1058,842
56.75321990001248,1055,842
56.75392659998033,1052,842
56.75520359998336,1051,842
56.756241200026125,1048,842
56.756901199987624,1045,842
56.757900100026745,1044,842
56.759412300016265,1041,842
56.75993160001235,1038,842
56.76127060002182,1037,842
56.76228800002718,1034,842
56.76291749998927,1033,842
56.76428569998825,1031,842
56.76490790001117,1029,842
56.76621550001437,1028,842
56.76688780001132,1025,842
56.76822319999337,1023,843
56.77019070001552,1020,843
56.77121259999694,1019,843
56.77189279999584,1018,843
56.772904000012204,1016,843
56.77422459999798,1015,843
56.77519519999623,1013,843
56.77589679998346,1012,843
56.7782303999993,1010,844
56.77925939997658,1009,844
56.780203600006644,1008,844
56.78118990000803,1007,844
56.78323770000134,1006,844
56.78389879997121,1005,844
56.786902000021655,1004,844
56.789371700026095,1003,844
56.790231899998616,1002,844
56.793302799982484,1001,844
56.79520669998601,1001,845
56.971384099975694,1000,845
56.97422129998449,999,845
56.97722000000067,998,845
56.97890559997177,997,845
56.982213800016325,996,845
56.98425560002215,995,845
56.98621830000775,994,845
56.991236999980174,993,845
56.994202699977905,992,845
57.00031909998506,991,845
57.004903300025035,990,845
57.010239300027024,989,845
57.02119970001513,988,845
57.02523089997703,987,845
57.031909800018184,986,845
57.0362129000132,985,845
57.04023739998229,984,845
57.04124719998799,984,846
57.045257000019774,983,846
57.04722930002026,982,846
57.05090650002239,981,846
57.052906700002495,980,846
57.05519759998424,979,846
57.05825579998782,978,846
57.05991489998996,977,846
57.06323329999577,976,846
57.06522920000134,975,847
57.065899099980015,974,847
57.07022210001014,973,847
57.07219350000378,972,847
57.07590569998138,971,847
57.07822079997277,970,847
57.081184900016524,969,847
57.21894940000493,968,847
57.225258200021926,967,847
57.23223249998409,966,847
57.234228699991945,965,847
57.24191739998059,964,847
57.24892520002322,963,847
57.24990049999906,963,848
57.25823340000352,962,848
Index of Difficulty,Size (px),Distance (px)
4.446256229889564,30,327
Timestamp (s),Position X (px),Position Y (px)
